Run_RNA,Run_epi,BC_epi,BC_RNA,Exp,Plate,Well,FSC.A,FSC.W,FSC.H,SSC.A,SSC.W,SSC.H,CD29_Yel.Gr.C.610_20.A,EpCAM_Yel.Gr.A.780_60.A,Live_dead_Red.A.780_60.A,Lin_Violet.E.525_50.A,Sca1_Violet.C.670_30.A,Tspan8_UV.C.379_28.A,facs_phenotype,facs_phenotype_expanded
P108,N253,p4-A08-basal-Tspan8-neg-K4-F9717,P108T0582_basal-Tspan8-neg,exp5,p4,A08,173513.9063,98519.42188,115423,175216.7969,108352.75,105978,47692.23157,3161.16653,92.78388211,529.9523626,39.21266752,461.9642565,basal,basal-Tspan8-neg
P108,N253,p4-B08-basal-Tspan8-neg-K4-F9717,P108T0583_basal-Tspan8-neg,exp5,p4,B08,134775.4844,94022.33594,93942,115145.8047,97079.65625,77732,30349.9792,4059.061835,328.3241806,2821.237468,-51.66353639,602.0641424,basal,basal-Tspan8-neg
P108,N253,p4-C08-basal-Tspan8-neg-K4-F9717,P108T0584_basal-Tspan8-neg,exp5,p4,C08,169467.4844,93359.40625,118962,217289.6094,106499.7266,133712,84031.11275,8810.364564,7.62715326,1298.662776,302.6599396,1715.286419,basal,basal-Tspan8-neg
P108,N253,p4-D08-basal-Tspan8-neg-K4-F9717,P108T0585_basal-Tspan8-neg,exp5,p4,D08,210894.0469,98048.08594,140963,142261.9063,111359.9375,83722,6622.999662,3357.334043,47.35652886,918.0186891,159.54134,1300.80257,basal,basal-Tspan8-neg
P108,N253,p4-E08-basal-Tspan8-neg-K4-F9717,P108T0586_basal-Tspan8-neg,exp5,p4,E08,126213.2188,87591.29688,94433,102690.5,89972.25781,74800,7932.636547,3118.61332,633.3297454,1103.510677,815.0118576,590.3100985,basal,basal-Tspan8-neg
P108,N253,p4-F08-basal-Tspan8-neg-K4-F9717,P108T0587_basal-Tspan8-neg,exp5,p4,F08,146024.9063,90187.53125,106111,191954.4063,87347.24219,144022,59177.9983,4486.00652,76.1447702,939.4365794,76.27545682,1451.093489,basal,basal-Tspan8-neg
P108,N253,p4-G08-basal-Tspan8-neg-K4-F9717,P108T0588_basal-Tspan8-neg,exp5,p4,G08,123859.2656,82516.61719,98371,142258.6094,76543.375,121801,70048.62844,4335.604208,196.1797753,366.3052948,77.67172121,1156.409353,basal,basal-Tspan8-neg
P108,N253,p4-H08-basal-Tspan8-neg-K4-F9717,P108T0589_basal-Tspan8-neg,exp5,p4,H08,127440.1797,92824.89844,89975,129441.4063,100421.1016,84475,37092.20909,2863.956021,236.3890712,1075.114715,374.6093246,683.8072821,basal,basal-Tspan8-neg
P108,N253,p4-I08-basal-Tspan8-pos-K4-F9717,P108T0590_basal-Tspan8-pos,exp5,p4,I08,138619.0469,86633.27344,104862,177661,95237.71094,122254,47025.42294,2322.763069,235.2216634,872.5312881,87.93923382,7152.642064,basal,basal-Tspan8-pos
P108,N253,p4-J08-basal-Tspan8-pos-K4-F9717,P108T0591_basal-Tspan8-pos,exp5,p4,J08,109075.9609,90689.29688,78823,177288.1094,96252.65625,120711,59976.31718,10886.36783,149.1390243,138.0515997,186.2500249,19240.56346,basal,basal-Tspan8-pos
P108,N253,p4-A09-basal-Tspan8-neg-K4-F9717,P108T0592_basal-Tspan8-neg,exp5,p4,A09,162539.8594,89003.55469,119683,122311.2031,91485.61719,87618,20980.36765,2732.886086,3.644053535,781.901684,-3.184687631,453.9240871,basal,basal-Tspan8-neg
P108,N253,p4-B09-basal-Tspan8-neg-K4-F9717,P108T0593_basal-Tspan8-neg,exp5,p4,B09,145962.1875,96197.44531,99439,193690.2031,97491.46094,130203,55687.95587,6185.288455,303.332655,664.1523522,-47.34117194,1028.021158,basal,basal-Tspan8-neg
P108,N253,p4-C09-basal-Tspan8-neg-K4-F9717,P108T0594_basal-Tspan8-neg,exp5,p4,C09,210100.25,97129.875,141760,168391.2969,102513.6094,107651,100369.6584,4225.012191,58.19617276,648.8458392,52.29631425,751.9625293,basal,basal-Tspan8-neg
P108,N253,p4-D09-basal-Tspan8-neg-K4-F9717,P108T0595_basal-Tspan8-neg,exp5,p4,D09,197598.3906,93754.28125,138125,95218.20313,103261.9063,60431,85788.21543,8463.481689,367.9389891,427.3996352,51.03368981,1695.235587,basal,basal-Tspan8-neg
P108,N253,p4-E09-basal-Tspan8-neg-K4-F9717,P108T0596_basal-Tspan8-neg,exp5,p4,E09,133663.1875,88835.875,98606,147032.6094,84970.66406,113403,40484.13015,2999.563609,551.5172139,657.3909723,1253.423103,983.6680104,basal,basal-Tspan8-neg
P108,N253,p4-F09-basal-Tspan8-neg-K4-F9717,P108T0597_basal-Tspan8-neg,exp5,p4,F09,134961.6875,90239.75,98015,101464,117420.8906,56630,40247.3545,4949.377706,88.72745653,357.4055351,39.73597943,727.2552754,basal,basal-Tspan8-neg
P108,N253,p4-G09-basal-Tspan8-neg-K4-F9717,P108T0598_basal-Tspan8-neg,exp5,p4,G09,138417.1563,86987.39063,104283,126633.1016,100512.6406,82567,6138.836696,2362.093742,51.40777253,954.3337644,126.1484062,590.9277982,basal,basal-Tspan8-neg
P108,N253,p4-H09-basal-Tspan8-neg-K4-F9717,P108T0599_basal-Tspan8-neg,exp5,p4,H09,153337.6563,103794.0938,96818,204662.7031,101244.5469,132479,40223.29364,2843.056214,69.57965596,700.0243024,92.03092539,642.3193665,basal,basal-Tspan8-neg
P108,N253,p4-I09-basal-Tspan8-pos-K4-F9717,P108T0600_basal-Tspan8-pos,exp5,p4,I09,121662.1016,88535.55469,90057,134766.5,91106.60938,96942,76143.54527,1994.724532,179.09943,123.8560936,838.0413295,6639.660951,basal,basal-Tspan8-pos
P108,N253,p4-J09-basal-Tspan8-pos-K4-F9717,P108T0601_basal-Tspan8-pos,exp5,p4,J09,137318.5781,83547.41406,107715,144498.2031,82133.55469,115298,36111.34567,4847.519706,167.3853762,225.9153542,475.3241169,37978.6892,basal,basal-Tspan8-pos
P108,N253,p4-A10-basal-Tspan8-neg-K27-F9717,P108T0602_basal-Tspan8-neg,exp5,p4,A10,172517.25,86632.72656,130506,82275.60156,91404.00781,58991,12958.44924,1146.936352,566.3656972,5976.65813,35.48734394,618.9033848,basal,basal-Tspan8-neg
P108,N253,p4-B10-basal-Tspan8-neg-K27-F9717,P108T0603_basal-Tspan8-neg,exp5,p4,B10,136931.4844,84884.85938,105719,164003.4063,87998.42188,122140,81681.7552,11254.92487,486.9177746,598.1404499,46.76250648,909.9309751,basal,basal-Tspan8-neg
P108,N253,p4-C10-basal-Tspan8-neg-K27-F9717,P108T0604_basal-Tspan8-neg,exp5,p4,C10,189902.4375,86897.39844,143220,154013.2031,83879.6875,120332,27648.04435,2031.566513,114.0193581,1345.871114,286.7857816,1121.02194,basal,basal-Tspan8-neg
P108,N253,p4-D10-basal-Tspan8-neg-K27-F9717,P108T0605_basal-Tspan8-neg,exp5,p4,D10,135558.5,88424.89844,100469,139607.6094,93108.67969,98265,81221.07775,8844.872469,89.81451106,234.183193,91.46690899,776.4626596,basal,basal-Tspan8-neg
P108,N253,p4-E10-basal-Tspan8-neg-K27-F9717,P108T0606_basal-Tspan8-neg,exp5,p4,E10,158829.5781,98324.78125,105864,174672.2969,103648.2188,110444,51297.23211,1519.708884,177.2904743,627.6927692,-32.95091605,653.0514149,basal,basal-Tspan8-neg
P108,N253,p4-F10-basal-Tspan8-neg-K27-F9717,P108T0607_basal-Tspan8-neg,exp5,p4,F10,146794.2031,82417.14844,116727,228098.2031,87211.39844,171407,9841.511131,4396.882577,76.9392883,5859.329393,1498.517246,1687.567065,basal,basal-Tspan8-neg
P108,N253,p4-G10-basal-Tspan8-neg-K27-F9717,P108T0608_basal-Tspan8-neg,exp5,p4,G10,181423.4844,101401.8281,117254,168403.4063,106707.9766,103427,5853.541046,2624.812296,29.73778837,894.8446668,57.57296329,749.3337081,basal,basal-Tspan8-neg
P108,N253,p4-H10-basal-Tspan8-neg-K27-F9717,P108T0609_basal-Tspan8-neg,exp5,p4,H10,176143.25,86455.59375,133522,140041,80284.53906,114315,9398.157104,1563.522879,30.24349049,2817.912002,596.2863488,447.2414222,basal,basal-Tspan8-neg
P108,N253,p4-I10-basal-Tspan8-pos-K27-F9717,P108T0610_basal-Tspan8-pos,exp5,p4,I10,100989,84817.77344,78031,171069.7969,126345.0859,88735,36719.18573,3566.053819,601.9705508,1021.108541,1761.360852,28526.8691,basal,basal-Tspan8-pos
P108,N253,p4-J10-basal-Tspan8-pos-K27-F9717,P108T0611_basal-Tspan8-pos,exp5,p4,J10,82124,87035.13281,61838,93240.39844,98225.40625,62210,31673.34905,13889.69903,603.6024644,982.3364817,195.9201521,5238.727647,basal,basal-Tspan8-pos
P108,N253,p4-A11-basal-Tspan8-neg-K27-F9717,P108T0612_basal-Tspan8-neg,exp5,p4,A11,147025.4844,95378.89844,101023,168845.6094,111427.9688,99306,36178.03624,1912.308349,166.9196106,1943.941823,327.4194516,700.6534313,basal,basal-Tspan8-neg
P108,N253,p4-B11-basal-Tspan8-neg-K27-F9717,P108T0613_basal-Tspan8-neg,exp5,p4,B11,221738.7188,100431.0391,144695,150309.5,102617.6953,95994,7582.67924,2423.505523,95.55592935,1024.33102,171.1683459,834.920825,basal,basal-Tspan8-neg
P108,N253,p4-C11-basal-Tspan8-neg-K27-F9717,P108T0614_basal-Tspan8-neg,exp5,p4,C11,115796.8047,82366.74219,92135,119069.5,81197.66406,96103,20191.61799,2619.538848,100.0539487,796.3605577,29.92458371,748.5345251,basal,basal-Tspan8-neg
P108,N253,p4-D11-basal-Tspan8-neg-K27-F9717,P108T0615_basal-Tspan8-neg,exp5,p4,D11,185217.0625,89365.85938,135828,184134.5,90228.5625,133743,108549.521,7394.043556,397.9148182,431.6812207,109.4051063,1093.634851,basal,basal-Tspan8-neg
P108,N253,p4-E11-basal-Tspan8-neg-K27-F9717,P108T0616_basal-Tspan8-neg,exp5,p4,E11,148821.8281,103219.2578,94490,128899.1016,131062.9531,64454,64945.18653,9667.16919,79.41473543,711.2746062,-145.0917725,1425.843815,basal,basal-Tspan8-neg
P108,N253,p4-F11-basal-Tspan8-neg-K27-F9717,P108T0617_basal-Tspan8-neg,exp5,p4,F11,120920.2422,85095.77344,93126,109140.9063,96245.25,74317,25043.25975,1645.441306,107.7980543,754.0667498,-8.98204052,465.1923749,basal,basal-Tspan8-neg
P108,N253,p4-G11-basal-Tspan8-neg-K27-F9717,P108T0618_basal-Tspan8-neg,exp5,p4,G11,113921.0859,78084.91406,95613,81232.80469,87428.11719,60892,22165.9871,1816.571015,530.7925188,4037.69162,33343.45286,748.3258912,basal,basal-Tspan8-neg
P108,N253,p4-H11-basal-Tspan8-neg-K27-F9717,P108T0619_basal-Tspan8-neg,exp5,p4,H11,149706.7656,88154.75,111295,77004.39844,89017.15625,56692,16277.6399,1115.844845,58.29787881,750.4379402,68.12999622,380.1670184,basal,basal-Tspan8-neg
P108,N253,p4-I11-basal-Tspan8-pos-K27-F9717,P108T0620_basal-Tspan8-pos,exp5,p4,I11,159956.5781,83687.91406,125262,130306,79702.59375,107145,24184.16184,4602.158246,147.3472723,232.7690838,117.7339409,13842.53289,basal,basal-Tspan8-pos
P108,N253,p4-J11-basal-Tspan8-pos-K27-F9717,P108T0621_basal-Tspan8-pos,exp5,p4,J11,132085.375,93762.55469,92322,155487.2031,106668.1641,95530,131278.4484,14125.58957,530.4547705,723.7136787,-809.7198292,5975.526524,basal,basal-Tspan8-pos
P108,N253,p4-A12-basal-Tspan8-neg-K27-F9717,P108T0622_basal-Tspan8-neg,exp5,p4,A12,226352.5625,102356.6484,144927,144926.1094,120174.5859,79034,11149.12924,1381.380131,162.5102928,849.3221731,119.034191,1101.566668,basal,basal-Tspan8-neg
P108,N253,p4-B12-basal-Tspan8-neg-K27-F9717,P108T0623_basal-Tspan8-neg,exp5,p4,B12,147976.0781,86402.76563,112239,156968.9063,97453.70313,105559,32826.73728,6141.611922,216.5487565,813.6281845,1.519488353,492.202005,basal,basal-Tspan8-neg
P108,N253,p4-C12-basal-Tspan8-neg-K27-F9717,P108T0624_basal-Tspan8-neg,exp5,p4,C12,122580.3594,83138.52344,96627,171144.6094,89174.05469,125778,25230.28367,3677.817721,158.7868494,919.2496555,297.0273583,518.1049208,basal,basal-Tspan8-neg
P108,N253,p4-D12-basal-Tspan8-neg-K27-F9717,P108T0625_basal-Tspan8-neg,exp5,p4,D12,147245.9844,88178.60156,109436,122214.4063,100043.0234,80060,11422.18193,4383.228415,62.6076025,650.2781784,19.99456355,391.5230029,basal,basal-Tspan8-neg
P108,N253,p4-E12-basal-Tspan8-neg-K27-F9717,P108T0626_basal-Tspan8-neg,exp5,p4,E12,136280.7656,85408.10156,104572,125743.2031,82573.03906,99799,37328.06974,3251.238845,81.44522129,577.4651084,438.5597134,855.8508779,basal,basal-Tspan8-neg
P108,N253,p4-F12-basal-Tspan8-neg-K27-F9717,P108T0627_basal-Tspan8-neg,exp5,p4,F12,113483.0234,85995.375,86484,130532.6016,87833.91406,97395,67152.20845,3579.072933,81.51552169,215.2280634,221.1241484,656.0420385,basal,basal-Tspan8-neg
P108,N253,p4-G12-basal-Tspan8-neg-K27-F9717,P108T0628_basal-Tspan8-neg,exp5,p4,G12,189469.2813,89870.57813,138166,141160.7969,85251.9375,108515,16023.63206,2885.16118,53.09816202,1053.130551,491.0225358,860.0915604,basal,basal-Tspan8-neg
P108,N253,p4-H12-basal-Tspan8-neg-K27-F9717,P108T0629_basal-Tspan8-neg,exp5,p4,H12,163937.3438,90647.375,118523,77675.39844,87299.73438,58311,6924.460777,3612.676405,-36.78963978,3985.171815,2951.696273,1039.720425,basal,basal-Tspan8-neg
P108,N253,p4-I12-basal-Tspan8-pos-K27-F9717,P108T0630_basal-Tspan8-pos,exp5,p4,I12,107649.0859,84261.64844,83726,167943.6094,89570.64844,122879,23264.27017,12838.28171,139.4787178,355.7589223,84.50531837,21489.85517,basal,basal-Tspan8-pos
P108,N253,p4-J12-basal-Tspan8-pos-K27-F9717,P108T0631_basal-Tspan8-pos,exp5,p4,J12,115090.2188,80773.54688,93379,126948.8047,78239.89063,106336,45074.51774,3345.363535,53.32702837,60.19074463,-179.3209763,4387.497593,basal,basal-Tspan8-pos
